10
-1;3;1;3;-1;0;25
-1;3;1;1;1;0;21
1;3;1;1;1;0;0
1;3;1;3;-1;0;13
1;3;1;0;1;0;0
1;3;1;0;-1;0;0
1;3;2;0;-1;14;0
-1;3;2;0;-1;0;32
-1;3;2;1;1;0;34
-1;3;2;2;1;0;32
-1;3;2;0;1;0;30
-1;0;2;0;1;4;0
-1;0;2;1;1;8;0
-1;0;2;2;-1;22;0
1;0;2;2;-1;0;21
1;0;2;1;-1;0;21
-1;0;2;1;-1;0;0
1;0;2;1;1;2;7
1;3;2;1;1;14;0
1;3;2;0;1;15;0
1;3;2;2;1;15;0
1;3;2;2;-1;3;0
-1;3;2;2;-1;0;38
-1;3;2;3;-1;1;28
1;3;2;3;-1;4;0
-1;0;2;3;-1;2;0
1;0;2;3;-1;0;21
1;0;2;2;1;0;20
1;0;1;2;-1;0;6
1;0;1;2;1;0;38
1;0;2;3;1;0;20
1;0;2;0;1;0;20
1;0;1;0;1;0;5
-1;0;2;2;1;21;1
-1;3;2;1;-1;0;36
1;3;2;1;-1;0;0
-1;0;1;2;1;6;18
-1;0;1;1;1;0;30
-1;0;1;0;1;2;1
1;0;1;1;1;8;0
-1;0;1;1;-1;3;0
1;0;1;1;-1;0;21
1;1;1;1;-1;2;0
1;1;1;0;-1;4;0
1;1;1;3;-1;0;0
1;1;1;2;-1;4;0
-1;1;1;2;-1;0;24
-1;1;2;2;-1;0;35
1;1;2;2;1;12;0
1;0;1;3;-1;0;1
1;0;1;0;-1;0;15
1;0;2;0;-1;0;22
-1;2;2;0;1;22;0
-1;2;2;2;1;2;0
-1;2;2;3;1;22;2
-1;2;2;1;-1;4;0
1;2;2;1;-1;0;38
1;2;2;1;1;0;36
1;2;2;0;1;1;24
-1;2;1;0;1;4;1
-1;2;1;3;1;0;10
1;2;2;3;1;0;0
1;2;2;3;-1;0;31
1;2;2;2;-1;0;15
1;2;2;2;1;2;36
1;1;2;3;1;13;0
-1;1;2;3;1;0;31
1;1;1;3;1;0;0
1;1;1;2;1;2;0
-1;1;1;2;1;0;36
-1;1;1;1;-1;0;28
-1;1;1;0;-1;0;36
-1;1;2;0;-1;0;38
-1;1;2;0;1;0;20
-1;2;2;0;-1;16;0
-1;2;2;1;1;9;0
1;3;1;2;-1;0;0
1;2;2;0;-1;0;33
-1;3;1;0;-1;0;0
-1;3;1;0;1;0;38
-1;0;1;2;-1;0;12
-1;1;1;3;1;0;0
-1;1;1;0;1;2;0
1;1;1;0;1;0;7
-1;2;1;0;-1;0;7
-1;2;1;1;-1;0;21
-1;2;1;1;1;0;0
-1;1;2;2;1;0;22
-1;1;2;3;-1;0;29
1;1;2;3;-1;6;0
1;1;2;0;1;9;0
1;1;2;0;-1;6;0
-1;1;2;1;-1;0;37
1;2;1;0;1;0;22
-1;2;1;2;1;2;4
1;2;1;2;1;3;12
-1;0;2;3;1;0;0
1;1;2;2;-1;4;0
-1;2;1;3;-1;2;1
1;2;1;3;-1;0;17
1;2;1;1;1;0;38
-1;2;2;3;-1;6;0
-1;3;1;2;-1;0;22
1;2;1;3;1;1;1
-1;3;1;2;1;0;1
1;3;1;2;1;6;0
-1;0;2;0;-1;1;0
-1;3;1;1;-1;0;25
1;3;1;1;-1;0;2
1;0;1;3;1;0;21
-1;0;1;3;1;0;0
-1;3;1;3;1;0;4
-1;3;2;0;0;0;24
-1;3;1;0;0;0;2
-1;3;1;3;0;0;14
-1;0;1;3;0;2;0
-1;0;1;2;0;0;0
-1;0;2;2;0;2;0
1;0;2;2;0;0;22
1;0;2;3;0;0;21
-1;3;2;3;0;0;22
-1;0;2;3;0;3;0
1;3;2;3;0;0;0
1;3;2;0;0;10;0
1;2;2;0;0;0;22
1;0;1;2;0;0;15
1;0;1;3;0;0;9
1;3;1;3;0;0;0
1;2;2;3;0;0;20
-1;3;2;2;0;0;21
-1;1;2;3;0;0;22
-1;0;1;0;-1;0;2
-1;0;1;3;-1;0;8
-1;2;2;3;0;4;0
1;3;1;0;0;0;0
