25
-1;2;1;3;-1;0;0
-1;2;1;1;1;2;1
1;2;1;1;1;0;35
1;2;1;3;1;3;1
1;2;2;1;1;0;3
-1;2;2;1;1;12;0
-1;2;2;3;1;6;0
-1;2;1;3;1;2;2
1;2;1;0;1;0;0
-1;2;1;0;1;0;0
-1;2;1;0;-1;3;2
-1;2;2;0;-1;26;0
1;2;2;3;1;0;0
1;2;2;1;-1;0;32
1;2;1;1;-1;0;0
1;2;2;0;-1;0;0
1;2;2;0;1;0;0
-1;2;2;0;1;21;1
-1;2;2;3;-1;8;0
-1;2;2;2;-1;6;0
-1;2;1;2;-1;6;14
1;2;1;2;-1;2;22
1;2;1;2;1;0;0
-1;2;1;2;1;0;0
-1;2;2;2;1;7;0
1;2;2;2;-1;0;0
-1;2;2;1;-1;12;1
1;2;2;3;-1;0;31
1;2;2;2;1;0;0
1;1;2;0;-1;6;0
1;1;1;0;-1;0;0
1;1;1;1;-1;1;0
1;1;1;2;-1;0;0
1;1;2;2;-1;9;8
-1;1;2;2;-1;0;13
-1;1;2;2;1;0;36
-1;1;2;3;-1;0;30
-1;1;2;3;1;0;11
1;1;2;3;1;4;0
1;1;2;2;1;11;2
-1;0;2;2;-1;16;0
-1;0;2;2;1;21;2
-1;0;1;2;1;0;4
-1;0;1;3;1;4;0
-1;0;1;0;1;6;1
-1;0;1;0;-1;31;0
-1;0;2;0;-1;4;16
1;0;2;0;-1;0;35
-1;0;2;1;-1;6;0
-1;3;2;1;-1;0;35
1;3;2;1;-1;6;0
1;3;2;1;1;16;0
1;3;2;0;1;8;0
-1;3;2;1;1;0;28
-1;0;2;1;1;16;0
1;0;2;1;1;0;0
1;0;2;0;1;0;0
1;0;2;2;-1;0;3
1;0;1;2;-1;1;1
1;3;1;2;-1;6;0
-1;3;1;2;-1;0;38
-1;3;1;1;-1;0;37
-1;3;2;0;-1;0;34
1;0;2;1;-1;0;30
1;0;1;2;1;0;19
1;0;1;3;1;0;37
1;0;2;3;1;0;23
1;1;2;1;-1;0;0
1;1;1;3;-1;0;0
1;0;2;2;1;2;1
1;3;2;0;-1;9;0
1;3;2;2;1;10;0
-1;3;2;2;1;0;30
-1;3;2;2;-1;0;31
1;3;2;2;-1;12;0
-1;0;2;0;1;3;0
1;0;1;0;1;0;0
1;0;1;1;1;0;0
1;3;2;3;1;2;0
-1;3;2;3;1;0;37
-1;3;1;2;1;0;0
1;3;1;1;-1;0;6
1;3;1;0;-1;0;0
1;3;1;0;1;2;0
-1;3;1;0;1;0;34
-1;3;1;0;-1;0;0
1;3;1;3;-1;0;0
-1;3;2;0;1;0;29
-1;3;1;3;-1;0;28
-1;3;1;3;1;0;9
-1;3;2;3;-1;0;38
-1;0;2;3;-1;10;0
1;0;2;3;-1;0;0
-1;0;1;2;-1;0;0
-1;0;1;1;-1;0;2
-1;0;1;1;1;2;27
1;0;1;0;-1;0;0
-1;1;2;0;1;0;17
1;1;2;0;1;0;0
-1;1;2;0;-1;0;33
1;1;1;0;1;2;10
1;1;1;3;1;0;0
1;1;2;3;-1;10;0
-1;1;1;3;1;0;0
-1;1;1;0;1;0;0
1;0;1;3;-1;0;0
-1;1;1;3;-1;0;13
-1;1;1;0;-1;0;30
-1;0;2;3;1;8;0
1;2;1;3;-1;0;36
1;2;1;0;-1;0;0
1;3;1;1;1;0;0
-1;0;1;3;-1;1;0
-1;3;1;1;1;0;11
1;3;2;3;-1;0;0
1;1;1;2;1;1;0
-1;1;1;2;1;0;13
1;3;1;2;1;2;0
-1;2;1;1;-1;0;29
-1;1;1;2;-1;0;0
-1;1;2;1;1;0;0
-1;1;2;1;-1;0;0
-1;1;1;1;1;0;0
1;1;2;1;1;0;0
-1;1;1;1;-1;0;0
1;0;1;1;-1;0;0
