1
-1;2;1;3;-1;0;0
-1;2;1;1;1;2;0
1;2;1;1;1;0;21
1;2;1;3;-1;0;8
-1;2;1;2;1;6;0
1;2;1;2;1;0;36
1;3;1;2;1;6;0
1;3;1;0;-1;0;0
1;3;1;0;1;0;0
1;3;1;2;-1;0;0
1;3;2;2;1;10;0
-1;3;2;2;1;0;38
1;3;2;2;-1;0;0
-1;2;2;2;1;4;0
1;2;2;2;1;0;38
1;2;2;3;1;0;38
1;2;1;3;1;0;25
-1;2;1;3;1;0;8
-1;2;2;3;1;2;0
-1;2;2;3;-1;8;0
1;2;2;3;-1;0;38
1;2;2;2;-1;0;7
-1;2;2;2;-1;0;0
-1;1;2;2;1;0;38
-1;2;2;0;-1;4;0
-1;2;2;0;1;13;13
1;2;2;0;1;0;38
1;2;1;0;1;0;34
1;1;1;2;1;2;0
1;1;2;2;1;10;0
1;0;2;2;1;0;2
1;1;2;2;-1;10;0
1;1;2;3;1;6;0
-1;1;2;3;1;0;38
-1;1;2;3;-1;0;30
-1;1;2;0;1;0;36
1;1;2;0;1;0;0
1;2;2;1;-1;0;38
-1;2;2;1;-1;2;0
1;2;2;1;1;0;38
1;3;2;0;1;2;0
1;3;2;1;1;8;0
1;3;2;1;-1;0;0
-1;3;2;1;1;0;38
1;3;2;3;-1;2;0
-1;3;2;3;-1;0;15
1;2;2;0;-1;0;19
-1;2;1;0;1;0;22
1;1;2;0;-1;0;0
1;1;2;3;-1;4;0
-1;1;2;2;-1;0;38
1;0;2;2;-1;0;14
1;0;2;3;-1;0;0
-1;0;2;3;-1;1;19
-1;0;2;3;1;4;0
-1;0;1;3;1;2;0
-1;0;1;2;1;0;0
-1;0;1;0;1;0;8
-1;0;2;0;1;0;0
-1;0;1;1;1;2;0
1;0;1;1;1;0;4
1;0;2;1;1;0;38
1;0;2;1;-1;0;38
-1;0;2;1;1;6;0
-1;3;2;0;1;0;38
-1;3;2;0;-1;0;8
-1;3;2;1;-1;0;6
-1;0;2;1;-1;4;0
-1;3;2;3;1;0;2
-1;3;1;3;1;0;16
-1;3;1;2;1;2;38
-1;3;1;2;-1;0;1
-1;2;1;2;-1;0;0
-1;2;2;1;1;6;0
-1;1;1;2;-1;0;0
-1;1;1;2;1;0;35
-1;0;1;2;-1;0;0
-1;0;2;2;-1;4;0
-1;0;2;2;1;15;0
1;0;2;3;1;0;31
-1;0;2;0;-1;2;0
1;0;2;0;1;0;35
1;0;2;0;-1;0;5
1;0;1;0;-1;0;11
1;0;1;3;-1;0;2
-1;0;1;3;-1;0;18
1;0;1;3;1;0;35
1;1;1;3;1;0;0
-1;1;2;1;-1;0;38
-1;1;1;1;1;0;15
-1;1;1;0;1;0;0
-1;1;1;0;-1;0;31
1;1;2;1;-1;0;0
1;1;2;1;1;0;0
1;1;1;1;1;0;0
-1;1;2;0;-1;0;12
1;1;1;0;-1;2;0
-1;1;1;3;1;0;2
-1;1;1;3;-1;0;16
1;2;1;2;-1;0;0
1;2;1;0;-1;0;34
1;3;1;1;-1;2;0
-1;3;1;1;-1;0;14
