25
-1;2;1;1;-1;0;0
-1;2;1;1;1;4;0
1;2;1;1;1;0;36
1;3;1;1;1;0;0
1;3;2;1;1;7;0
1;3;2;1;-1;10;0
1;3;1;1;-1;0;0
1;3;1;2;1;0;0
1;3;1;2;-1;3;0
1;2;1;2;-1;0;0
-1;2;1;2;-1;2;1
-1;3;1;2;-1;0;11
-1;3;2;2;-1;0;32
-1;3;2;2;1;0;25
-1;0;2;2;1;19;0
1;0;2;2;1;0;0
1;3;2;2;1;4;0
-1;3;2;3;-1;0;36
-1;3;2;0;-1;0;5
-1;3;2;0;1;0;33
-1;0;2;0;1;2;0
-1;0;1;0;1;0;0
-1;0;1;3;1;2;0
1;0;1;2;1;0;0
-1;0;2;2;-1;12;0
1;0;2;2;-1;0;11
1;3;2;2;-1;0;0
1;3;2;0;-1;4;0
1;2;2;1;1;0;19
1;2;2;1;-1;0;0
-1;2;2;1;-1;1;0
-1;2;2;0;-1;29;3
-1;2;1;0;-1;2;2
-1;2;1;0;1;0;0
1;2;1;0;1;1;1
1;2;1;0;-1;0;0
1;2;2;0;-1;0;0
-1;2;2;0;1;8;4
-1;2;2;3;1;16;0
1;2;2;3;1;0;0
1;2;2;3;-1;0;25
1;1;2;0;-1;8;0
-1;1;2;0;-1;0;26
1;1;1;0;-1;2;0
1;1;1;1;-1;0;0
1;1;1;2;-1;0;0
1;1;2;2;-1;11;1
-1;1;2;2;-1;0;0
1;1;2;2;1;18;0
-1;1;2;2;1;0;0
-1;1;2;3;1;0;0
-1;1;2;3;-1;0;22
1;2;2;0;1;1;0
1;3;2;0;1;12;0
1;0;2;1;-1;0;25
1;0;2;1;1;0;0
1;0;1;1;-1;0;33
1;0;1;2;-1;3;12
-1;0;1;2;-1;2;1
-1;0;1;2;1;0;0
-1;0;1;1;1;0;34
1;0;1;0;1;0;0
1;0;2;0;1;0;25
1;1;2;0;1;5;0
-1;1;2;0;1;0;0
-1;1;1;0;-1;0;26
-1;2;2;3;-1;6;0
1;1;2;1;-1;0;0
1;0;1;3;1;0;37
1;0;2;3;1;0;0
1;0;2;3;-1;0;0
1;1;2;3;-1;6;0
-1;1;1;2;-1;0;0
-1;1;1;2;1;0;31
1;1;1;2;1;2;0
1;2;1;2;1;0;0
1;2;2;2;1;0;2
1;1;2;3;1;5;0
-1;1;1;3;-1;0;0
-1;2;2;2;1;6;0
-1;3;1;0;1;0;34
-1;3;1;3;1;0;17
-1;3;1;2;1;0;0
-1;3;1;0;-1;0;26
-1;3;2;1;1;0;33
-1;0;2;1;1;8;0
-1;3;1;1;-1;0;31
-1;3;2;1;-1;0;34
-1;0;2;1;-1;4;0
1;3;1;3;-1;0;0
1;3;1;3;1;0;0
1;3;1;0;1;2;0
-1;2;1;2;1;1;0
-1;2;2;1;1;4;0
-1;0;2;3;1;8;0
-1;0;2;3;-1;6;0
1;1;1;1;1;2;0
-1;1;1;1;1;0;32
-1;1;2;1;1;0;38
-1;1;2;1;-1;0;9
-1;1;1;3;1;0;0
1;0;1;1;1;2;1
1;2;1;1;-1;0;0
1;2;2;2;-1;0;6
1;2;1;3;-1;0;28
-1;2;1;3;1;0;11
1;2;1;3;1;4;0
-1;2;1;3;-1;0;0
1;0;2;0;-1;0;24
-1;2;2;2;-1;3;0
-1;1;1;0;1;1;0
1;1;1;0;1;0;0
-1;0;2;0;-1;2;0
-1;0;1;0;-1;0;0
-1;0;1;1;-1;2;0
1;3;1;0;-1;4;0
-1;0;1;3;-1;0;2
1;0;1;3;-1;0;0
1;3;2;3;-1;0;0
1;1;2;1;1;0;0
-1;3;1;1;1;0;0
1;0;1;0;-1;0;0
-1;1;1;1;-1;0;0
1;1;1;3;-1;0;0
1;1;1;3;1;0;0
1;3;2;3;1;0;0
-1;3;1;3;-1;0;0
-1;3;1;3;0;0;0
-1;3;1;2;0;0;0
-1;3;1;0;0;0;0
-1;3;2;3;0;0;0
-1;3;2;2;0;0;0
-1;0;2;2;0;0;0
1;2;2;0;0;0;0
1;3;2;0;0;0;0
-1;0;2;3;0;0;0
1;2;2;3;0;0;0
-1;3;2;0;0;0;0
1;0;2;2;0;0;0
1;0;2;3;0;0;0
1;3;2;3;0;0;0
1;3;1;3;0;0;0
1;3;1;0;0;0;0
